@RELATION camel-1.4-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {1,0}

@DATA
3,3,7,0,5,0,24,0
4,6,9,0,3,0,45,0
1,1,1,0,5,0,1,0
22,4,66,0,14,151,603,1
1,1,1,0,6,0,1,0
3,3,4,0,2,1,15,0
5,1,6,0,1,6,24,0
15,1,47,0,22,81,218,0
4,5,11,0,2,0,52,0
7,1,8,2,4,11,37,0
0,1,0,0,1,0,0,0
2,2,10,0,5,0,42,0
2,1,3,0,3,1,6,0
14,2,22,1,6,27,176,0
1,1,1,0,6,0,1,0
10,2,24,0,11,1,126,0
7,3,27,0,14,13,95,0
4,3,5,0,1,4,16,0
24,2,61,36,53,256,301,1
2,1,5,0,2,1,16,0
3,4,5,0,3,3,12,0
2,1,2,0,2,1,2,0
1,1,1,0,5,0,1,0
3,3,6,0,4,3,16,0
17,0,46,0,25,102,229,0
9,1,14,0,1,4,59,0
10,1,29,3,12,21,151,1
5,1,7,0,0,0,32,0
2,1,7,0,1,1,26,0
6,6,16,0,3,7,80,0
6,2,16,0,5,7,59,0
3,1,13,0,0,3,57,0
30,1,61,0,41,435,193,1
1,1,1,0,5,0,1,0
15,1,25,1,7,75,139,0
6,2,27,0,11,0,115,1
8,1,12,0,5,24,68,0
9,1,28,0,9,12,224,0
4,2,7,0,11,0,34,0
3,3,8,0,6,3,22,0
13,3,77,0,34,46,672,0
2,1,2,0,18,1,2,0
6,1,14,0,3,13,57,0
2,0,5,0,3,1,12,0
13,1,26,3,4,58,112,1
7,3,12,0,6,9,52,0
2,1,2,0,2,1,2,0
49,1,93,0,20,1044,620,0
6,3,11,0,5,7,46,0
38,1,111,0,109,697,923,1
7,3,14,0,10,1,45,0
19,3,26,0,16,157,111,0
57,1,94,0,14,1484,738,0
17,1,32,0,8,82,162,1
14,4,27,0,10,33,167,1
4,0,17,0,10,2,71,0
1,1,1,0,0,0,1,0
12,1,22,0,7,60,63,0
2,1,8,0,6,1,23,0
10,3,46,0,8,11,334,0
17,2,18,0,2,120,84,0
2,2,4,0,3,1,11,0
8,1,42,1,31,14,207,0
1,1,1,0,6,0,1,0
1,1,1,0,0,0,1,0
15,3,22,0,5,71,113,0
4,1,4,0,7,6,4,0
4,1,9,0,3,0,34,0
14,1,28,31,35,49,200,1
4,1,10,0,8,6,31,0
0,1,0,0,3,0,0,1
5,4,12,0,6,10,28,0
6,1,11,0,6,0,57,0
1,1,1,0,4,0,1,0
6,2,14,0,2,0,52,1
0,1,0,0,0,0,0,0
4,0,18,0,14,4,88,0
5,1,11,0,4,10,56,1
2,3,7,0,6,0,24,0
7,1,19,0,11,9,75,0
0,1,0,0,0,0,0,0
3,5,8,0,4,0,32,0
2,1,7,0,12,1,23,0
3,1,6,0,4,0,33,0
12,0,23,0,13,32,138,0
3,0,11,0,8,1,41,0
14,1,62,0,25,85,461,0
3,3,8,0,4,0,26,0
3,1,6,0,3,3,13,0
3,4,15,1,9,3,52,0
13,2,25,1,15,28,120,0
3,5,4,0,5,0,21,0
3,1,5,0,4,3,12,0
10,1,38,0,9,45,216,0
2,5,6,0,2,0,21,0
27,4,60,0,18,291,303,1
5,1,5,0,4,10,5,1
9,1,17,0,4,24,125,0
10,1,16,0,3,27,69,0
10,4,18,0,9,39,68,0
2,1,2,0,3,1,2,0
7,1,25,0,10,11,166,0
14,1,71,1,10,41,799,1
6,1,9,0,4,9,41,0
1,1,1,0,0,0,1,0
49,1,86,0,9,576,758,0
10,4,17,0,7,13,82,1
4,2,17,0,7,0,78,0
3,1,3,0,63,3,3,0
31,1,59,1,16,437,251,1
9,3,101,0,35,8,571,0
17,2,20,0,9,124,99,0
2,1,3,0,2,1,7,0
4,2,20,0,11,0,94,0
1,1,1,0,27,0,1,0
6,2,17,0,4,0,80,0
29,3,56,0,5,318,342,1
13,1,41,0,24,78,218,1
1,5,6,0,2,0,14,0
8,3,56,0,16,14,297,0
6,3,15,0,6,13,54,0
6,0,29,0,8,13,143,0
1,1,1,0,21,0,1,0
6,2,14,6,11,7,49,0
3,2,16,0,8,3,44,0
12,1,25,3,8,46,102,0
4,1,5,0,2,0,28,0
20,3,53,0,18,126,299,0
4,0,24,2,5,6,93,0
2,4,4,2,7,1,17,0
2,3,4,0,4,1,9,0
1,4,2,0,2,0,5,0
3,5,6,0,2,3,16,0
23,1,40,0,11,161,249,0
15,1,32,0,19,61,189,0
4,1,23,0,3,6,93,0
8,2,15,0,8,4,79,0
3,2,5,0,1,3,12,0
4,3,8,3,10,6,20,0
2,0,6,0,4,1,18,0
3,3,8,0,4,3,24,0
1,1,1,0,1,0,1,0
4,2,6,0,1,0,22,0
14,1,42,0,10,73,192,0
20,1,85,0,20,178,587,0
25,2,39,0,14,288,204,0
15,1,18,0,1,95,106,0
5,5,13,0,6,6,67,0
7,2,15,0,10,17,61,0
1,1,1,0,5,0,1,0
2,1,2,0,17,1,2,0
2,5,6,0,2,0,22,0
4,1,18,0,8,2,131,0
10,1,29,0,5,33,235,0
6,3,22,0,12,0,99,0
9,3,46,0,21,2,272,0
10,3,40,0,15,39,177,1
64,2,127,2,28,1836,1188,1
12,1,57,0,19,30,479,0
9,3,20,0,5,16,87,0
5,4,15,0,7,10,41,1
3,3,10,0,3,3,30,0
18,5,63,0,16,59,389,0
9,2,17,0,7,24,78,0
5,4,21,0,9,8,91,0
4,1,7,0,6,4,23,0
0,1,0,0,0,0,0,0
11,2,34,0,12,21,180,0
1,1,1,0,135,0,1,0
13,1,43,0,6,76,180,1
31,1,52,0,24,459,165,0
9,1,18,0,3,30,79,0
7,1,58,0,29,1,190,0
8,2,33,0,12,0,304,0
3,1,7,0,5,3,19,0
11,1,30,0,8,43,163,1
2,4,7,0,5,1,24,0
4,1,6,0,1,6,87,0
3,1,10,0,6,3,41,1
7,2,17,0,3,0,66,0
1,1,1,0,0,0,1,0
9,4,44,0,12,0,300,0
5,3,16,0,10,8,61,1
13,3,24,0,6,28,123,0
1,1,1,0,4,0,1,0
4,1,5,0,3,4,17,0
4,1,24,2,6,6,96,0
15,1,47,0,11,37,465,0
5,1,11,0,8,8,39,0
8,2,17,0,14,0,69,0
18,2,37,0,13,125,162,0
12,1,35,1,13,34,217,0
1,2,2,0,1,0,6,0
52,1,121,3,31,1214,737,0
3,3,6,0,4,3,17,0
9,3,15,0,3,6,82,0
13,1,23,0,4,0,70,0
15,3,46,0,14,93,217,0
2,3,14,0,5,1,47,1
3,0,20,0,1,3,106,0
3,4,5,0,6,3,12,1
9,1,17,7,11,24,125,0
2,1,3,0,6,1,7,1
2,3,4,0,4,1,9,0
3,1,15,0,2,3,63,0
7,3,13,1,9,0,41,0
8,3,12,0,5,16,66,0
8,2,16,27,32,0,47,0
13,1,26,0,16,78,80,1
16,1,30,1,7,112,151,0
44,2,72,0,12,834,345,1
4,1,9,1,1,0,27,0
9,3,23,1,11,8,127,0
1,1,1,0,5,0,1,0
6,0,55,0,20,7,323,0
24,1,43,0,23,270,127,0
15,1,29,1,14,45,169,0
4,2,7,0,13,4,89,1
7,1,9,0,4,7,48,0
3,3,15,0,7,3,45,0
14,4,37,0,9,73,236,1
7,2,10,2,7,15,44,0
4,3,6,0,1,0,21,0
1,1,1,0,11,0,1,0
6,4,10,0,5,15,43,0
1,1,1,0,5,0,1,0
2,1,7,0,6,1,21,0
1,1,1,0,30,0,1,0
4,1,4,0,6,6,5,0
2,5,9,1,9,1,26,0
2,3,6,0,7,1,19,0
3,1,5,0,3,0,17,0
23,2,33,0,19,217,247,0
3,1,22,0,10,1,141,1
16,1,43,0,9,112,273,1
2,5,6,0,2,0,21,0
9,2,18,1,7,0,66,1
5,3,8,0,4,10,35,0
141,2,286,13,102,9792,1747,1
5,4,19,0,8,4,63,0
2,1,19,0,2,1,121,0
11,2,17,0,11,25,73,0
2,1,2,0,2,1,2,0
3,2,4,0,6,3,10,0
3,1,3,0,12,3,3,0
11,0,22,0,6,41,99,0
3,2,5,0,1,3,12,0
32,1,52,0,23,490,171,0
6,4,17,0,6,0,85,1
13,3,35,0,9,26,214,1
17,3,36,0,9,80,187,0
4,3,22,0,3,0,86,0
6,1,7,4,5,9,23,0
9,0,44,2,16,36,217,0
4,1,18,0,8,6,62,0
4,1,19,0,10,6,76,0
7,3,26,0,7,0,84,1
6,4,23,0,4,5,102,0
1,1,1,0,9,0,1,0
3,3,9,2,5,3,28,0
61,3,137,1,26,1808,615,0
0,1,0,0,0,0,0,0
4,1,14,0,0,6,79,0
19,3,35,0,13,129,157,1
26,1,47,1,9,0,236,1
0,1,0,0,0,0,15,0
12,2,30,4,12,34,172,0
11,1,20,0,4,43,124,0
22,1,22,0,163,231,22,0
12,3,28,0,15,36,152,0
3,1,8,0,3,0,29,0
2,0,8,0,5,1,50,0
3,3,25,0,18,1,136,0
7,2,21,0,11,17,90,0
14,1,33,0,4,39,231,0
2,1,12,0,4,1,52,0
2,1,3,0,2,1,7,0
2,4,3,1,9,1,5,0
43,1,101,0,9,815,792,0
18,1,34,0,1,149,114,0
15,3,32,0,6,61,168,1
6,4,12,0,6,15,45,0
6,3,42,0,10,0,203,0
18,1,33,0,13,131,144,0
1,1,1,0,12,0,1,0
3,2,5,0,1,3,12,0
10,4,17,0,7,13,82,1
8,5,24,1,10,0,198,0
16,1,24,0,3,78,134,0
6,2,9,0,2,9,41,0
10,1,18,2,9,9,86,0
11,3,30,2,8,37,127,0
13,2,53,2,18,42,340,1
62,2,135,1,50,1723,1182,1
14,3,21,2,17,77,106,0
9,1,20,0,6,36,49,0
18,5,60,0,14,51,369,0
8,2,26,0,14,0,142,0
6,1,6,0,3,15,6,0
5,2,9,0,6,6,75,0
3,6,9,0,4,3,23,0
1,1,1,0,8,0,1,0
2,1,4,0,4,1,10,0
3,3,25,0,10,0,136,0
1,1,1,0,0,0,1,0
1,1,1,0,43,0,1,0
3,1,5,0,4,3,18,0
11,1,22,0,4,55,86,1
14,2,18,0,9,91,71,0
14,3,25,0,7,59,131,0
3,1,4,9,9,1,14,0
2,0,10,0,5,1,58,0
3,3,17,0,12,3,67,1
6,1,10,0,4,0,46,0
3,3,4,0,2,1,15,0
118,1,198,0,38,6427,1327,0
20,2,30,0,8,144,148,0
11,3,22,0,8,27,98,0
6,3,23,0,12,7,90,0
3,1,16,0,3,1,60,0
13,2,28,1,3,0,140,1
3,1,5,0,5,0,24,0
21,4,36,1,22,168,175,0
3,5,10,1,5,0,33,0
2,1,2,0,9,1,2,0
1,1,1,0,7,0,1,0
1,1,3,0,2,0,7,0
4,1,15,0,4,2,226,0
5,2,11,0,9,4,53,0
10,1,18,0,7,43,63,0
23,1,41,0,24,247,127,0
1,4,2,3,4,0,7,0
4,0,20,2,10,6,85,0
13,0,52,1,14,60,341,0
3,3,12,3,6,3,47,0
7,0,22,0,9,21,137,0
4,2,7,0,5,4,45,0
2,1,10,1,3,0,44,0
1,1,3,0,2,0,7,0
3,1,18,0,8,0,59,1
3,5,8,0,4,0,32,0
34,2,47,0,19,525,261,0
1,3,2,0,2,0,5,0
1,1,1,0,3,0,1,0
2,3,4,0,4,1,11,0
6,1,65,0,24,7,342,0
1,1,1,0,7,0,1,0
4,1,4,0,50,6,4,0
4,1,12,6,8,6,37,0
9,4,58,0,11,0,377,0
10,1,28,0,10,0,136,0
2,3,11,0,6,1,39,0
20,2,24,0,10,178,114,0
8,1,21,0,5,20,94,1
9,1,36,0,9,26,166,0
4,1,4,0,6,6,4,0
3,3,12,0,8,3,39,0
4,1,12,0,1,0,52,0
3,1,6,0,3,3,14,1
7,1,33,0,30,17,180,0
28,1,44,0,8,300,248,0
7,2,9,0,2,7,39,0
5,2,10,0,9,10,30,1
8,1,32,0,8,16,159,0
5,3,61,0,17,8,295,0
4,2,8,0,7,6,27,0
4,2,11,0,3,0,45,0
2,0,6,0,4,1,18,0
32,2,55,0,20,438,273,1
13,2,44,0,14,54,223,1
4,0,17,0,10,2,71,0
8,2,14,0,11,22,57,0
20,1,37,0,5,132,341,1
10,4,22,0,8,27,87,1
7,2,26,0,5,15,95,0
9,1,31,0,13,26,162,0
3,1,3,0,5,3,3,1
11,1,17,0,1,25,105,0
3,1,8,0,3,0,29,0
33,2,62,2,30,436,327,0
3,3,6,0,6,3,21,0
2,1,18,0,12,1,74,0
1,1,1,0,1,0,1,0
18,3,35,0,4,111,200,0
21,2,25,0,14,198,119,0
2,3,4,0,4,1,11,0
3,3,5,0,3,3,25,0
1,1,1,0,0,0,1,0
15,3,38,0,8,49,164,0
6,2,11,0,2,9,45,0
20,1,40,0,9,122,275,1
11,5,20,1,8,37,117,0
8,5,11,0,12,24,47,0
6,1,14,0,8,13,54,0
6,1,12,0,4,15,29,0
1,4,2,1,5,0,11,0
9,3,15,1,11,18,61,0
2,1,12,0,10,0,49,1
2,3,5,0,3,1,17,0
3,1,6,0,5,3,18,0
2,1,2,0,6,1,2,0
4,1,28,0,3,0,152,0
1,1,1,0,0,0,1,0
1,1,1,0,3,0,1,0
1,1,2,0,0,0,4,0
1,1,1,0,6,0,1,0
4,5,13,0,1,0,47,1
26,1,26,0,389,325,26,1
2,0,3,0,2,1,7,0
22,1,41,0,2,189,180,1
3,1,3,0,9,3,3,0
5,2,18,0,8,0,83,0
5,5,13,0,3,6,67,0
6,1,27,0,5,1,163,0
5,1,5,0,4,10,5,0
4,3,14,4,10,0,52,0
13,3,60,0,9,38,260,0
1,1,1,0,0,0,1,0
9,2,13,0,10,0,92,1
33,3,49,0,17,424,284,0
12,1,47,2,14,48,306,0
12,2,24,0,6,56,145,0
16,3,25,0,9,96,119,0
2,4,6,0,5,0,20,0
2,1,4,0,4,1,9,0
4,3,7,0,4,0,28,0
15,2,22,0,13,73,129,0
1,6,6,0,3,0,13,0
4,4,6,0,1,0,37,0
25,1,54,0,32,296,202,0
15,2,30,0,10,79,129,0
2,1,2,0,2,1,2,0
3,2,5,0,1,3,12,0
27,1,48,20,41,327,278,1
0,1,0,0,1,0,0,0
8,4,15,0,4,6,89,0
13,2,42,0,17,66,239,0
9,0,57,0,24,28,262,0
0,1,0,0,1,0,0,0
3,1,6,0,5,1,31,0
18,1,18,0,20,153,18,0
6,1,28,0,14,7,213,0
0,1,0,0,1,0,0,0
8,2,19,0,6,18,166,0
24,1,42,0,22,270,125,0
24,2,80,1,25,220,444,0
5,3,15,14,19,4,53,0
2,3,8,0,4,1,18,0
6,1,7,0,4,3,41,0
1,1,1,0,0,0,1,0
13,1,71,0,34,22,247,0
1,1,1,0,6,0,1,0
6,1,15,0,2,15,44,0
0,1,0,0,0,0,0,0
2,3,8,0,8,1,31,1
3,1,9,0,4,3,21,1
6,3,17,0,7,0,62,0
7,3,22,0,10,0,88,0
1,1,1,0,8,0,1,0
9,1,24,0,7,30,96,0
9,1,34,0,6,10,185,0
21,1,49,0,22,160,280,1
12,3,30,0,13,50,145,0
5,1,7,0,0,2,29,0
14,3,32,0,17,69,142,0
8,0,22,2,8,26,108,0
3,5,6,2,6,3,17,0
13,2,24,0,12,12,97,0
3,2,5,0,1,3,12,0
1,1,1,0,5,0,1,0
8,3,28,0,12,6,111,1
18,1,45,0,16,85,258,0
2,1,5,0,4,0,17,0
22,1,40,0,21,225,114,0
4,0,5,0,3,4,22,0
8,1,66,1,14,8,380,1
6,3,32,0,8,0,161,0
12,3,26,0,13,44,121,0
3,1,3,0,19,3,3,1
11,1,24,0,13,39,101,0
0,1,0,0,0,0,0,0
2,1,2,0,6,1,2,0
12,4,20,2,21,54,83,0
1,1,1,0,4,0,1,0
15,3,33,7,13,79,163,0
24,1,44,0,23,270,133,0
4,2,12,0,11,2,61,0
1,1,1,0,3,0,1,0
5,4,12,0,8,10,28,0
5,3,16,0,7,4,61,0
2,1,2,0,4,1,2,0
1,1,1,0,5,0,1,0
2,3,4,0,3,1,12,0
3,1,9,0,6,3,19,0
9,3,17,0,7,24,131,0
2,3,4,0,3,1,12,0
6,2,11,0,2,9,45,0
10,2,19,14,27,3,81,0
6,3,19,0,7,9,68,0
4,3,8,0,5,4,29,0
3,1,8,0,6,3,23,0
2,1,2,0,1,1,2,0
2,5,8,0,4,0,22,0
4,1,8,0,0,6,19,0
6,1,39,0,11,9,189,0
1,1,1,0,5,0,1,0
3,1,7,0,3,0,21,0
10,2,26,7,17,31,156,1
2,1,2,0,5,1,2,0
4,3,6,0,5,0,21,0
4,1,16,0,2,0,92,0
1,3,2,0,1,0,4,0
42,1,78,14,27,809,489,1
1,1,1,0,4,0,1,0
1,1,1,0,5,0,1,0
15,4,37,0,15,1,209,1
8,1,28,0,2,0,146,0
5,3,15,0,6,0,50,1
13,2,27,0,16,36,119,0
3,2,11,0,3,1,34,0
17,1,91,0,31,100,741,1
7,4,16,0,11,21,45,1
4,1,12,0,2,6,37,0
2,0,6,0,3,1,14,0
5,1,10,0,2,8,57,0
8,6,37,0,13,18,161,0
2,2,9,0,7,1,48,0
15,2,48,0,21,73,243,0
4,1,16,0,7,4,68,0
19,3,83,0,31,99,500,0
6,3,9,0,3,13,34,1
19,2,20,0,9,159,105,0
6,1,12,1,6,0,39,0
1,1,1,0,0,0,1,0
26,1,51,15,42,279,326,0
3,0,18,0,5,3,65,0
2,1,2,0,53,1,2,0
3,1,8,0,9,1,26,1
41,1,54,0,6,516,507,0
23,3,34,0,7,137,230,0
4,6,16,0,12,0,109,0
9,4,46,0,13,0,310,0
15,2,32,0,10,81,119,0
3,3,8,0,4,3,30,1
18,3,43,0,8,63,260,0
2,5,7,0,4,0,23,0
8,2,28,0,6,0,183,0
11,1,16,3,13,41,93,0
5,3,20,0,13,8,66,0
4,2,6,0,2,4,24,1
4,1,8,0,7,0,31,1
2,2,8,0,8,1,56,0
3,1,9,0,4,0,27,0
2,1,3,0,3,1,7,0
12,0,73,1,40,28,566,0
1,2,4,0,7,0,12,1
9,2,13,0,6,30,59,1
3,5,9,0,1,0,33,0
3,1,19,0,4,3,201,0
10,4,20,0,5,23,121,0
30,1,73,0,13,347,380,0
3,1,15,0,2,3,91,1
2,3,5,0,7,0,27,0
3,1,3,0,16,3,3,0
4,2,7,0,4,4,100,0
1,1,1,0,262,0,1,0
5,4,14,0,7,10,34,1
1,1,1,0,1,0,1,0
23,3,60,0,18,191,312,0
4,1,24,0,6,4,121,1
15,1,59,0,3,105,519,1
6,1,8,0,7,11,28,0
7,1,12,0,9,21,35,0
2,4,5,0,7,0,30,0
3,2,5,0,1,3,12,0
1,1,1,0,0,0,1,0
2,1,2,0,26,1,2,0
5,0,22,2,9,10,145,0
2,1,6,0,6,0,22,0
24,3,48,0,17,250,238,0
19,2,47,2,12,83,297,1
2,4,5,0,3,1,12,0
2,4,5,0,3,0,13,1
2,3,4,0,4,1,9,0
2,1,6,0,5,0,30,0
5,3,24,0,10,0,119,0
2,3,4,0,5,1,9,0
3,0,11,0,7,1,48,0
13,1,13,0,176,78,13,1
8,1,20,0,4,26,83,0
6,1,26,0,10,15,112,0
11,3,32,0,4,0,114,0
2,1,4,0,4,1,9,0
20,3,69,0,13,128,425,0
2,1,7,0,0,1,22,0
23,1,40,0,22,247,118,0
15,1,32,0,5,33,210,0
4,3,7,0,2,4,34,0
4,3,14,0,6,0,52,0
5,1,6,0,0,6,24,0
49,1,109,0,14,1164,711,0
2,5,4,2,6,1,13,0
6,4,16,0,8,15,39,1
3,1,6,0,0,3,12,0
2,1,5,0,5,1,15,0
1,1,1,0,10,0,1,0
12,3,20,0,5,62,79,1
29,1,29,0,14,406,29,1
16,5,30,0,11,94,146,0
11,0,22,0,14,29,101,0
1,1,1,0,3,0,1,0
3,1,41,0,1,3,221,0
8,3,47,0,10,20,250,1
9,1,20,0,3,12,100,0
1,1,1,0,9,0,1,0
4,1,10,0,4,0,37,0
12,3,24,10,19,30,114,0
14,3,43,0,21,59,208,0
4,4,10,8,12,0,39,0
3,4,15,0,8,3,49,0
3,3,7,0,4,3,23,0
1,1,1,0,3,0,1,0
21,4,86,0,19,156,407,0
8,1,32,0,7,28,237,1
8,1,20,0,24,22,176,0
2,1,2,0,6,1,2,1
6,1,7,0,7,15,14,0
7,2,8,1,2,9,40,0
4,1,8,0,7,6,22,0
9,3,24,0,8,16,108,0
23,2,49,0,13,201,266,1
8,4,19,0,15,28,73,0
3,1,16,2,8,3,96,0
10,4,27,0,6,5,168,0
8,2,33,0,7,26,415,0
3,1,7,0,16,3,47,0
1,0,4,0,6,0,9,0
6,2,12,2,6,0,38,0
25,1,25,0,149,300,25,1
22,3,67,0,22,145,434,1
5,0,20,1,8,0,73,0
7,2,21,0,6,9,83,0
3,5,9,0,3,0,44,0
7,1,14,0,9,11,61,0
26,3,56,0,18,263,278,1
7,3,23,0,8,19,118,0
27,3,60,0,29,245,348,0
38,2,63,0,21,617,358,0
17,1,45,1,15,46,444,1
5,3,19,0,8,0,56,1
8,2,16,6,12,22,55,0
12,1,61,0,28,0,392,0
24,2,83,0,10,132,596,0
5,1,5,0,12,10,5,0
5,3,9,0,9,4,36,0
3,2,5,0,1,3,12,0
8,2,27,0,10,14,120,0
2,1,2,0,8,1,2,0
9,1,56,0,11,36,268,0
0,1,0,0,0,0,0,0
7,3,18,0,8,21,66,1
11,1,43,0,12,49,197,0
17,3,35,0,9,100,180,0
11,3,16,0,5,51,77,0
6,1,7,0,6,9,25,0
3,1,34,0,16,3,461,1
9,3,12,0,4,30,50,1
2,1,2,0,0,1,2,0
2,2,3,0,6,0,14,0
15,2,30,0,20,97,120,0
15,1,42,0,11,105,214,1
48,2,122,1,27,972,855,0
2,1,5,0,3,1,17,0
14,1,18,0,6,61,81,0
18,1,44,0,9,85,242,1
4,4,8,17,60,6,21,0
6,1,10,0,4,1,50,0
5,2,14,0,7,2,60,0
18,2,35,0,7,0,315,1
4,3,12,0,9,0,41,0
5,1,13,0,6,10,54,0
9,2,25,1,9,4,103,1
11,3,15,0,4,35,62,0
2,4,6,0,2,0,20,0
4,1,7,0,16,4,22,0
9,2,23,0,59,32,242,0
5,2,13,0,7,0,65,0
22,1,59,0,39,231,358,1
1,1,1,0,5,0,1,0
3,1,7,0,2,3,22,0
2,5,6,0,8,0,21,1
1,5,6,0,2,0,14,0
4,3,24,0,11,0,126,0
3,2,5,0,1,3,12,0
0,1,0,0,0,0,0,0
4,0,18,0,10,4,81,0
2,1,11,0,3,1,54,0
1,1,2,0,0,0,4,0
8,3,32,0,12,0,130,0
3,1,7,0,4,0,31,0
4,3,14,2,7,6,61,0
10,2,21,17,27,17,90,1
4,3,19,0,4,6,62,0
9,3,26,0,13,34,95,0
6,3,13,0,7,3,46,0
15,2,50,0,24,75,299,1
2,1,3,0,3,0,12,0
2,3,4,0,3,1,11,1
16,4,29,0,17,72,150,0
11,1,52,0,16,43,248,0
3,2,5,0,1,3,12,0
4,2,16,0,6,4,50,1
2,1,5,0,0,1,15,0
0,1,0,0,43,0,0,0
12,3,19,0,8,60,101,0
2,6,7,0,2,0,25,0
6,2,19,2,12,5,89,0
9,1,22,0,8,0,149,1
14,3,29,0,6,35,132,0
12,4,29,0,12,52,115,1
22,2,38,13,20,181,196,1
5,3,10,0,4,10,31,0
5,3,16,0,7,4,57,0
4,4,12,0,9,6,47,1
3,5,12,0,5,1,38,0
4,1,8,0,1,6,36,0
7,3,13,0,8,19,59,0
1,1,1,0,3,0,1,0
4,3,8,0,6,0,27,0
9,3,43,0,9,4,218,0
14,1,35,0,12,89,134,0
37,2,97,1,34,562,628,0
5,3,31,0,11,4,125,1
3,5,6,0,2,3,17,0
10,1,22,0,0,45,66,0
7,4,13,0,2,0,108,0
3,1,9,0,3,0,31,0
2,1,4,0,4,1,8,0
21,2,52,1,15,142,292,0
2,1,4,0,4,1,9,0
12,4,24,0,14,52,91,1
6,2,15,0,4,7,71,0
1,1,1,0,7,0,1,0
1,1,2,0,0,0,12,0
24,3,56,0,18,210,280,1
8,3,29,0,12,0,107,0
0,1,0,0,0,0,0,0
5,3,11,4,11,10,33,0
6,3,34,0,7,15,137,0
7,1,12,0,3,9,59,0
5,1,54,0,19,4,274,0
1,1,1,0,0,0,1,0
3,3,37,0,18,1,157,0
7,1,9,0,5,21,44,0
5,3,9,0,6,8,36,0
4,2,7,0,3,4,111,0
26,1,53,0,16,235,182,0
47,2,75,1,20,999,529,1
5,3,10,0,4,8,36,0
3,5,10,0,4,0,34,0
10,1,26,2,10,39,108,1
7,1,12,0,2,9,47,0
1,1,1,0,0,0,1,0
3,5,10,0,4,0,37,0
5,2,8,1,5,8,29,0
2,6,10,0,4,0,27,0
26,2,54,0,17,289,279,1
1,1,1,0,5,0,1,0
