@RELATION ant-1.4-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {1,0}

@DATA
8,1,25,0,6,0,169,0
1,1,1,0,9,0,1,0
3,1,9,1,6,0,47,0
18,3,49,0,10,115,397,0
8,1,14,0,1,28,274,0
18,1,91,0,8,123,1400,0
3,3,14,0,3,1,84,0
3,1,3,0,17,3,3,0
9,1,34,0,7,0,298,1
17,4,83,0,10,70,1273,0
77,3,196,0,28,2320,2040,0
15,3,54,0,15,59,398,1
6,1,6,0,5,15,6,0
5,3,17,0,4,0,101,0
26,1,62,0,9,119,437,1
11,2,15,0,12,13,97,0
14,5,64,2,12,69,531,0
19,4,52,0,10,27,699,0
4,1,7,0,2,6,20,0
14,4,26,0,136,0,153,0
5,2,18,0,7,10,95,1
5,1,17,0,7,0,75,0
21,1,48,0,24,116,322,0
20,3,74,1,16,92,720,1
2,6,4,0,3,1,11,0
10,3,21,0,2,21,135,0
2,2,24,0,9,1,222,0
4,2,25,0,10,6,183,0
7,2,18,0,2,11,118,0
16,3,40,0,3,84,604,0
7,1,8,0,6,0,89,0
11,3,38,0,11,11,287,0
2,6,4,0,4,1,11,0
16,1,78,0,7,118,745,0
17,4,81,0,7,40,1159,0
10,1,13,0,3,31,76,0
3,2,9,0,1,0,58,0
3,1,15,0,7,3,112,1
6,3,24,0,3,11,151,0
13,1,18,4,11,0,78,1
5,1,10,0,58,8,69,0
8,3,28,0,8,0,128,1
7,2,15,1,7,1,92,0
2,2,19,0,9,1,120,0
7,1,8,0,2,0,147,0
4,1,4,0,6,6,4,1
2,1,6,0,0,1,63,0
10,4,35,0,14,11,216,1
6,3,21,0,5,1,136,0
0,1,0,0,0,0,0,0
5,1,18,0,1,0,96,0
50,4,82,1,24,1091,646,1
5,4,42,0,10,10,481,1
3,1,3,0,2,3,4,0
6,2,11,0,3,13,68,0
3,1,20,0,12,3,165,1
4,3,12,0,4,0,54,1
21,1,35,0,2,38,617,0
10,2,24,7,14,19,146,0
6,4,48,0,9,5,300,1
39,2,103,0,15,609,1377,0
4,3,17,0,3,4,152,0
5,1,24,0,1,0,147,0
10,1,30,0,9,17,149,0
8,3,29,0,5,0,177,0
26,3,74,0,12,265,643,1
10,3,41,0,6,21,360,0
5,1,36,0,1,4,375,0
3,1,9,0,3,3,48,0
3,1,14,0,3,1,97,1
3,3,17,0,6,0,91,0
0,1,0,0,1,0,24,0
8,3,41,0,5,10,236,1
5,3,19,0,7,4,151,0
17,1,66,3,15,90,630,0
23,1,82,0,31,201,1093,0
11,1,86,8,22,15,887,1
4,2,16,0,3,0,59,0
