@RELATION camel-1.2-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {1,0}

@DATA
5,1,11,0,4,10,56,0
39,1,67,11,23,687,405,1
3,1,9,0,4,1,47,0
3,2,5,0,1,3,12,0
4,1,4,0,38,6,4,0
7,1,19,0,11,9,75,0
4,2,7,0,6,4,56,0
3,5,8,0,4,0,32,0
21,2,49,1,15,142,276,0
1,1,1,0,5,0,1,0
2,1,4,0,4,1,9,1
13,1,77,0,23,48,614,1
6,3,15,0,9,15,42,1
4,1,12,6,8,6,37,0
3,3,25,0,10,0,134,0
17,2,57,0,4,104,496,0
5,1,10,0,2,8,57,1
6,6,22,0,12,11,87,0
2,5,3,0,4,0,17,1
24,2,56,0,16,218,275,1
8,3,32,0,13,0,115,0
0,1,0,0,0,0,0,0
3,3,7,2,9,3,24,0
7,1,23,0,5,21,112,0
6,3,11,0,9,3,43,0
2,0,10,0,5,1,40,0
7,1,12,0,3,9,59,0
24,2,37,0,13,264,186,0
14,3,29,0,6,35,132,0
6,4,28,0,10,5,128,0
5,3,35,0,8,0,163,0
12,2,25,9,15,54,98,1
18,1,33,0,13,131,144,0
30,1,55,1,15,407,251,1
16,3,33,0,8,48,188,0
3,2,12,3,6,3,47,0
7,0,22,0,10,21,138,0
7,3,28,0,12,0,227,0
11,1,16,3,12,41,91,1
15,3,22,0,5,71,113,0
7,2,17,0,1,0,83,1
47,2,100,0,23,943,1056,1
2,1,4,0,4,1,9,1
21,1,31,0,1,208,215,0
14,3,52,0,11,59,349,0
3,5,10,0,4,0,34,0
3,2,7,0,4,3,308,0
20,1,39,0,3,188,168,0
7,1,12,0,1,9,47,0
2,1,2,0,9,1,2,1
9,1,17,0,6,24,78,0
4,3,14,0,6,0,52,1
1,1,1,0,22,0,1,1
4,2,6,0,2,4,24,0
29,2,50,0,5,318,304,1
5,1,19,0,13,10,63,1
1,4,2,3,4,0,7,0
2,1,5,0,5,1,23,0
6,3,19,0,7,13,78,0
3,2,7,0,4,3,77,0
1,1,1,0,18,0,1,1
6,2,14,4,9,7,49,0
2,5,7,0,3,0,21,1
25,1,64,0,12,230,318,1
2,1,11,0,5,0,39,0
20,3,53,0,18,126,299,0
4,0,24,2,5,6,93,0
7,1,14,0,14,19,63,0
24,1,34,0,3,0,199,0
5,3,29,0,14,0,129,0
2,5,5,0,2,1,15,0
3,1,12,0,5,0,54,1
3,5,6,0,2,3,16,0
5,1,11,0,4,0,43,0
3,2,5,0,1,3,12,1
2,3,5,0,3,1,17,0
8,2,31,0,8,28,396,0
2,3,4,0,4,1,11,0
17,2,45,2,12,56,257,1
1,1,1,0,0,0,1,0
3,2,4,0,2,1,15,0
2,4,5,0,3,0,13,0
2,1,6,0,5,0,30,0
89,1,152,0,22,3486,1002,0
2,5,6,0,2,0,22,0
4,1,18,0,8,2,131,1
9,1,9,0,127,36,9,1
3,2,5,0,1,3,12,1
4,2,7,0,3,4,111,0
3,1,5,0,3,1,14,0
5,1,6,0,0,6,24,0
26,1,41,0,9,257,216,1
1,2,2,0,1,0,7,0
4,2,10,0,9,6,28,1
4,3,19,0,11,6,43,1
5,3,15,0,8,10,36,1
2,1,3,0,3,1,7,1
1,1,1,0,104,0,1,0
12,1,35,0,3,66,112,1
15,1,59,0,3,105,519,1
19,2,24,0,10,165,109,0
4,3,8,3,5,6,20,1
6,1,17,0,4,9,75,1
1,4,2,2,3,0,7,0
3,1,5,0,3,1,14,0
9,1,9,0,11,36,9,0
18,1,62,0,27,119,356,0
1,1,1,0,0,0,1,0
2,1,2,0,21,1,2,0
4,2,6,0,1,0,22,0
14,1,42,0,10,73,192,0
8,1,47,0,12,26,258,0
4,2,8,0,7,6,27,0
4,2,11,0,3,0,45,0
13,0,29,0,16,52,120,0
2,4,4,0,3,1,12,0
11,2,22,0,14,29,101,0
28,2,49,0,18,330,241,1
1,1,1,0,3,0,1,1
8,3,50,0,9,14,295,1
3,1,41,0,1,3,221,0
2,3,7,0,3,1,24,0
4,1,10,0,4,0,35,1
13,2,25,7,15,24,137,1
1,1,1,0,0,0,1,0
0,1,0,0,2,0,0,0
9,3,21,0,8,18,84,1
13,2,55,0,14,56,327,0
3,3,10,0,7,3,31,1
24,1,38,0,6,24,401,0
3,3,7,0,4,3,23,0
3,4,15,0,8,3,50,0
3,1,8,0,3,0,29,0
1,1,1,0,3,0,1,0
2,1,9,0,6,0,32,0
9,1,32,2,11,30,195,0
1,1,1,0,1,0,1,0
15,1,43,0,11,37,485,1
8,1,20,0,24,22,176,0
3,1,5,0,4,3,20,0
11,2,18,0,19,47,82,0
8,2,17,0,14,0,69,0
15,2,33,0,13,85,141,0
7,3,13,0,4,3,73,1
7,2,8,1,2,9,40,0
7,2,17,10,15,9,68,1
2,6,10,0,5,0,42,0
9,2,18,1,7,0,66,1
94,1,186,11,63,4361,1012,1
2,3,7,0,4,1,17,0
5,4,15,0,7,4,47,0
4,0,19,0,10,2,71,0
5,1,6,0,4,2,36,1
6,3,37,0,8,3,151,0
4,3,12,0,9,0,41,1
1,1,1,0,0,0,1,0
17,3,42,0,32,112,213,0
5,2,14,0,4,0,68,1
11,3,15,0,4,35,62,1
1,5,2,0,2,0,7,0
2,4,6,0,2,0,20,1
4,5,13,0,1,0,47,1
21,1,21,0,272,210,21,1
2,1,2,0,4,1,2,1
4,2,6,0,3,6,14,1
5,2,9,0,4,8,34,0
23,1,23,0,111,253,23,1
2,1,3,0,3,1,7,1
4,2,9,0,14,0,36,0
6,1,27,0,5,1,160,1
9,1,29,0,8,22,126,0
4,1,11,3,3,0,31,0
5,3,14,2,8,4,52,0
13,3,60,0,9,38,260,0
1,1,1,0,0,0,1,0
9,2,13,0,9,0,92,0
8,3,22,0,7,0,86,1
12,1,24,0,14,66,74,1
12,1,47,2,14,48,306,0
23,2,50,0,23,161,295,1
35,2,61,0,24,523,343,0
14,1,39,0,11,31,326,1
17,2,27,0,9,92,141,1
2,4,6,0,5,0,20,0
1,1,1,0,4,0,1,0
6,2,12,4,11,9,46,0
1,1,1,0,5,0,1,0
9,3,24,0,8,16,108,0
16,4,52,0,14,72,396,1
22,2,44,0,13,189,232,1
6,4,18,0,15,15,69,0
3,1,16,1,7,3,96,1
7,3,24,0,5,3,141,1
15,3,46,0,14,93,217,0
3,1,7,0,16,3,47,1
7,4,13,1,18,9,55,0
6,1,11,0,4,7,46,1
30,1,92,0,73,429,693,1
1,1,1,0,4,0,1,0
56,1,88,0,14,1436,650,0
11,1,43,0,12,49,197,0
1,1,1,0,5,0,1,0
1,1,1,0,28,0,1,0
3,1,33,0,15,3,431,1
9,3,12,0,4,30,50,1
2,1,2,0,0,1,2,1
3,1,5,0,3,0,17,1
2,1,2,0,4,1,2,1
5,4,12,0,5,0,53,0
23,2,33,0,19,217,247,0
3,1,22,0,10,1,157,1
2,1,8,0,6,1,23,0
8,1,22,0,2,10,188,0
25,2,74,0,16,206,448,0
1,1,1,0,6,0,1,0
5,3,10,0,6,4,47,0
10,2,18,9,20,3,73,0
9,3,18,0,8,4,92,1
5,5,14,1,9,2,68,0
2,2,12,0,4,1,31,0
10,2,24,0,11,1,126,0
7,3,13,0,8,19,59,0
12,2,28,24,36,48,139,1
2,1,5,0,2,1,16,0
11,3,30,2,8,37,122,0
2,1,2,0,2,1,2,1
5,3,16,0,7,0,56,0
1,1,1,0,5,0,1,0
3,3,6,0,4,3,16,0
14,0,42,0,23,61,182,0
10,1,29,3,12,21,151,1
4,1,9,0,3,0,34,0
9,1,21,0,6,36,51,0
3,5,6,0,2,3,17,0
15,5,47,0,10,27,274,0
9,1,27,0,20,6,147,1
4,3,7,0,4,0,28,0
1,1,1,0,0,0,1,0
5,1,5,0,8,10,5,1
27,2,72,0,25,339,315,0
10,1,27,0,9,43,103,1
3,2,5,0,1,3,12,0
18,1,36,0,21,153,154,0
2,1,2,0,6,1,2,0
2,1,2,0,8,1,2,1
4,1,18,0,8,6,62,0
6,2,23,0,11,1,88,1
7,3,26,0,7,0,84,0
8,1,24,0,12,12,100,0
6,4,23,0,4,5,99,1
1,1,1,0,9,0,1,0
13,1,36,0,48,58,183,1
7,3,36,0,23,21,213,0
13,2,41,0,16,66,236,1
3,3,6,2,5,3,17,1
6,3,32,0,8,0,161,1
8,3,30,0,12,0,114,0
3,1,7,0,4,0,31,0
2,3,10,2,7,1,49,0
3,1,3,0,12,3,3,1
11,1,24,0,13,39,101,0
0,1,0,0,0,0,10,0
3,2,5,0,1,3,12,1
6,3,13,0,7,3,46,0
11,1,20,0,4,43,124,0
13,2,47,0,22,44,248,1
3,2,7,0,4,3,330,0
15,1,15,0,102,105,15,1
2,1,3,0,3,0,12,1
8,4,12,0,8,26,43,0
16,1,32,13,31,100,167,1
2,1,2,0,3,1,2,0
6,1,25,0,2,5,166,1
3,1,8,0,3,0,29,0
2,1,2,0,31,1,2,0
7,2,21,0,11,17,90,0
14,1,33,0,4,39,231,0
3,1,8,0,9,1,26,1
2,1,12,0,4,1,52,1
2,1,3,0,2,1,7,0
12,3,19,0,8,60,101,0
2,1,3,1,4,1,5,1
23,3,34,0,7,137,230,0
43,1,100,0,9,825,785,1
9,1,21,0,8,0,140,0
8,2,26,0,13,0,142,1
5,1,7,0,0,2,29,0
5,2,13,0,7,0,64,0
13,3,35,0,9,26,214,1
3,1,13,0,0,3,57,0
17,1,45,0,26,136,275,1
28,1,57,0,35,378,183,1
3,1,7,0,1,3,22,1
10,0,46,2,17,39,221,0
2,5,6,0,8,0,21,1
3,1,8,0,6,3,23,0
2,1,2,0,1,1,2,0
2,1,2,0,17,1,2,0
2,5,10,1,3,0,44,0
4,3,11,0,5,6,25,1
6,1,11,0,4,0,57,0
1,2,2,0,2,0,5,1
3,5,8,0,4,0,32,0
31,2,45,0,20,431,251,0
0,1,0,0,0,0,0,0
5,1,16,0,1,4,62,0
28,1,49,0,6,298,271,0
2,3,7,0,6,0,24,1
6,1,54,0,20,7,256,0
19,1,85,0,10,171,720,1
2,5,7,0,3,0,25,1
3,1,9,0,3,0,31,0
8,1,36,0,1,0,190,0
2,1,7,0,10,1,23,1
13,2,27,0,16,36,119,0
10,0,17,0,12,21,80,0
2,1,4,0,4,1,10,0
11,1,51,0,21,49,355,0
3,3,8,0,4,0,26,0
2,2,6,0,3,1,14,0
4,3,12,0,8,6,28,1
3,4,15,1,9,3,50,0
1,1,1,0,0,0,1,0
1,1,1,0,28,0,1,1
2,2,9,0,7,1,48,1
11,1,22,0,5,55,86,0
15,2,48,0,20,73,243,0
13,2,18,0,5,46,105,0
3,1,4,4,4,1,14,1
2,5,6,0,2,0,21,0
14,3,32,0,13,37,154,1
23,3,44,0,15,233,203,0
4,3,15,0,9,4,62,1
5,1,54,0,19,4,274,0
5,3,17,0,8,10,46,1
9,3,18,0,8,4,92,1
3,1,3,0,37,3,3,0
5,3,10,0,4,10,31,0
3,3,8,0,4,3,29,1
9,2,30,0,11,26,164,0
7,3,64,0,27,1,357,0
16,2,20,0,9,114,94,0
15,2,61,0,20,41,479,0
4,2,7,0,5,4,45,0
5,3,20,0,13,8,66,0
11,3,48,0,16,43,229,0
5,3,10,0,4,8,36,1
12,1,57,0,19,30,479,1
3,1,5,0,5,0,24,0
9,3,18,0,5,16,75,0
9,1,24,2,9,30,97,0
3,5,10,0,3,0,33,1
4,0,33,0,16,0,154,0
15,5,46,0,11,27,279,0
3,5,10,0,4,0,37,1
8,2,24,0,5,0,139,0
4,1,15,0,3,2,226,1
24,1,47,0,11,226,244,1
6,2,17,0,4,0,80,0
3,1,10,3,6,0,34,1
3,1,9,0,4,0,27,0
1,5,6,0,2,0,14,0
2,1,3,0,3,1,7,0
1,2,4,0,7,0,12,1
3,5,9,0,1,0,33,0
9,3,20,0,9,26,81,0
20,2,25,0,11,184,114,0
9,3,19,0,5,14,118,1
2,1,7,0,1,1,37,1
1,1,1,0,0,0,1,0
6,2,11,0,2,9,45,0
3,1,3,0,12,3,3,0
8,2,15,0,5,16,96,1
2,4,4,2,7,1,17,0
1,1,1,0,188,0,1,0
1,4,2,0,2,0,5,1
22,1,52,0,6,229,205,1
1,1,1,0,1,0,1,0
2,1,12,0,10,0,49,0
23,1,38,0,11,157,241,0
10,4,41,0,9,17,218,0
5,1,12,0,7,4,57,1
1,1,1,0,0,0,1,0
15,1,18,0,1,95,106,0
6,1,10,0,4,0,46,0
5,5,13,0,5,6,67,1
1,1,1,0,5,0,1,0
2,1,2,0,12,1,2,0
2,2,4,0,5,1,9,1
18,2,25,0,8,123,123,1
10,1,29,0,5,33,235,0
5,3,20,0,10,0,74,0
8,1,20,0,4,26,83,0
7,3,43,0,17,1,219,0
16,1,41,0,16,58,131,0
48,1,111,0,7,1116,729,1
4,3,5,0,1,4,16,0
3,3,11,0,6,1,48,0
1,5,2,2,6,0,6,0
0,1,0,0,0,0,0,0
12,2,35,0,12,32,184,0
6,0,27,2,16,9,161,0
4,2,7,0,4,4,56,0
7,2,13,0,8,7,62,0
3,2,5,0,1,3,12,0
2,3,5,0,5,0,30,0
7,2,13,0,6,17,46,0
6,1,14,2,6,15,50,1
3,2,5,0,1,3,12,0
7,4,25,0,11,19,94,0
4,1,12,0,1,0,52,0
1,1,1,0,1,0,1,1
26,1,38,0,5,251,241,0
3,1,6,0,3,3,14,0
4,3,13,0,6,4,27,0
6,2,24,0,13,5,85,1
