@RELATION xerces-1.3-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {1,0}

@DATA
1,1,2,0,0,0,8,0
12,1,24,0,0,0,178,0
26,1,40,0,0,0,723,1
4,3,13,0,6,0,84,1
1,4,2,0,0,0,10,0
7,4,10,0,3,21,39,0
5,3,22,0,4,0,118,1
16,1,16,0,2,120,16,0
12,1,12,0,0,66,12,0
7,1,7,0,0,21,7,0
3,3,4,0,0,1,2145,1
4,2,8,0,4,4,31,0
1,1,2,0,6,0,12,0
13,1,13,0,0,78,13,0
5,4,8,0,3,10,28,0
2,1,2,0,0,1,2,0
39,1,83,2,28,607,2503,0
50,1,105,1,15,711,3171,1
49,2,124,1,10,608,1409,1
5,2,12,0,5,0,55,0
69,1,112,3,23,1936,1158,0
4,3,17,0,6,0,75,1
3,4,4,1,3,3,13,0
3,4,6,0,2,3,17,0
2,3,4,0,6,1,9,0
0,1,0,0,0,0,0,0
8,1,8,0,2,28,8,0
9,4,12,0,3,36,50,0
61,3,109,0,25,1294,2565,1
3,4,7,0,2,3,19,0
22,1,22,0,0,231,22,0
7,4,10,0,3,21,39,0
11,4,14,0,3,55,61,0
5,3,10,0,3,10,76,0
3,1,5,0,1,0,224,0
71,1,193,0,17,1133,7189,1
20,1,20,0,0,190,20,0
5,1,8,1,4,4,56,0
22,1,43,0,0,127,161,0
17,2,34,0,3,0,403,0
3,5,9,0,4,0,44,1
3,1,3,0,2,3,3,0
9,4,12,0,3,36,50,0
3,4,6,0,2,3,17,0
18,2,54,0,7,141,1392,0
7,2,29,0,8,17,374,0
10,1,10,0,0,45,10,0
3,4,6,0,2,3,17,0
9,2,23,0,7,0,147,0
19,4,24,0,2,171,105,0
46,1,111,0,4,683,2103,0
1,1,1,0,0,0,17,0
15,4,38,0,3,105,195,0
4,1,4,0,2,6,4,0
2,1,2,0,0,1,2,0
8,1,8,0,2,28,8,0
8,2,13,0,7,0,284,0
5,1,8,0,8,0,34,1
5,1,14,0,3,0,296,1
2,1,2,0,0,1,2,0
18,1,28,1,6,47,357,0
3,3,4,0,0,1,260,0
4,1,12,0,3,2,427,1
3,1,9,0,3,1,183,0
10,1,15,0,0,37,64,0
6,1,11,0,10,0,240,0
8,1,8,0,0,28,8,0
9,2,32,0,6,20,865,0
2,1,2,0,2,1,2,0
16,1,16,0,0,120,16,0
3,4,6,0,2,3,17,0
8,1,14,0,1,0,574,0
49,1,87,9,16,866,2172,1
56,1,124,3,10,864,1899,1
19,1,50,0,1,149,709,0
14,4,29,0,5,91,172,0
7,4,10,0,3,21,39,0
2,1,2,0,2,1,2,0
6,3,10,1,4,9,46,0
6,1,9,0,13,0,42,1
6,3,10,3,0,0,54,0
63,2,228,1,25,729,5748,1
1,5,2,0,1,0,6,0
21,4,25,0,2,210,120,0
15,4,30,0,2,105,126,0
2,1,2,0,0,1,2,0
5,1,5,0,10,10,5,0
12,2,75,0,6,16,994,1
7,4,11,0,2,21,43,0
0,1,0,0,0,0,0,0
10,2,31,0,8,33,195,1
3,4,6,0,3,3,17,0
14,1,58,0,13,41,1675,0
5,4,10,0,2,10,31,0
2,1,2,0,2,1,2,0
23,1,23,0,0,253,23,0
6,2,14,0,5,0,154,0
4,1,4,0,2,6,4,0
1,4,2,1,0,0,11,0
25,1,25,0,0,300,37,0
3,4,7,0,4,0,33,1
3,1,3,0,0,3,3,0
13,1,43,2,17,30,498,1
3,1,3,0,0,3,3,1
38,4,49,0,3,703,229,0
25,4,32,0,3,300,142,0
5,4,8,0,3,10,28,0
23,4,41,0,5,253,183,0
20,1,20,0,2,190,20,0
8,2,22,0,3,0,109,1
5,4,13,1,7,2,52,0
5,1,14,0,6,0,205,0
2,1,2,0,0,1,2,0
3,3,4,0,0,1,923,0
5,1,37,2,18,2,454,1
16,1,16,0,0,120,16,0
7,2,12,1,4,15,80,0
16,2,35,0,5,112,261,0
4,1,6,0,6,0,73,0
7,4,10,0,3,21,39,0
6,1,6,0,0,15,6,0
2,1,2,0,0,1,2,0
5,4,10,0,3,10,52,0
5,4,10,0,2,10,28,0
8,1,8,0,2,28,8,0
8,1,17,0,6,4,184,0
9,4,15,0,2,36,52,0
9,4,12,0,3,36,50,0
18,1,18,0,2,153,18,0
12,1,12,0,0,66,12,0
11,2,37,0,11,11,480,0
20,4,42,0,6,190,284,0
12,1,12,0,0,66,12,0
8,1,8,0,11,28,8,0
23,4,32,0,3,253,149,0
2,2,14,0,8,1,140,0
10,1,10,0,2,45,10,0
4,3,28,0,7,0,176,1
34,1,34,0,0,561,34,0
29,1,29,0,0,406,29,0
0,1,0,0,2,0,0,0
95,1,297,0,59,2425,6959,1
3,4,8,0,2,3,20,0
8,1,12,0,7,20,464,0
10,1,10,0,0,45,13,0
11,1,13,1,3,35,87,0
5,3,7,2,2,10,20,0
4,1,4,0,0,6,4,0
6,2,20,0,7,9,136,0
6,1,18,2,4,13,150,1
13,4,16,0,3,78,72,0
5,1,6,16,19,10,13,1
8,4,12,0,21,0,64,0
24,1,39,6,10,234,268,0
11,1,16,0,40,25,191,0
2,1,2,0,0,1,2,0
53,1,143,0,31,1146,6637,0
14,1,15,0,0,81,75,0
1,1,1,0,7,0,1,0
62,1,130,0,24,753,2272,0
1,1,2,0,0,0,4,0
3,1,3,0,0,3,3,0
7,2,27,0,7,15,380,0
9,4,12,0,3,36,50,0
11,1,37,0,5,0,332,0
11,1,24,0,6,0,112,0
21,4,28,0,3,210,118,0
15,1,16,0,0,105,34,0
5,4,10,0,2,10,52,0
3,1,3,0,6,3,3,0
9,1,9,0,10,36,9,0
22,1,22,0,0,231,22,0
2,1,2,0,0,1,2,0
4,4,8,0,3,6,32,0
13,4,21,0,2,78,103,0
4,1,4,0,0,6,4,0
8,2,15,0,5,26,49,0
3,1,3,0,0,3,3,0
0,1,0,0,0,0,0,0
8,4,12,0,19,0,64,0
3,4,6,0,2,3,17,0
16,1,16,0,0,120,16,0
3,1,3,0,9,3,3,0
8,1,8,0,2,28,8,0
18,4,25,0,3,153,102,0
11,3,20,35,39,55,93,0
2,1,2,0,2,1,2,0
12,2,38,0,9,52,959,0
5,4,8,0,2,10,28,0
2,1,2,0,2,1,2,0
19,4,24,0,3,171,107,0
4,1,5,0,1,0,28,0
1,1,1,0,0,0,1,0
2,2,10,0,4,1,76,0
9,4,15,0,0,28,106,0
3,3,4,0,0,1,247,0
7,4,10,0,3,21,39,0
2,1,2,0,0,1,2,0
4,1,4,0,0,6,4,0
8,2,17,0,2,8,112,1
13,1,13,0,0,78,13,0
12,1,39,1,0,52,275,0
2,4,3,0,4,0,13,0
1,1,1,0,0,0,1,0
18,2,58,0,7,141,1924,0
5,1,14,0,10,0,206,0
42,1,66,0,3,375,2006,1
6,1,6,0,0,15,6,0
5,4,11,0,2,10,30,0
13,1,24,0,1,8,380,0
2,1,2,0,0,1,2,0
13,4,16,0,3,78,72,0
10,1,47,0,24,19,875,1
3,3,8,0,4,0,40,1
1,1,1,0,0,0,1,0
3,1,3,0,0,3,3,0
2,1,2,0,2,1,2,0
15,4,20,0,3,105,84,0
5,4,8,0,3,10,28,0
33,2,70,2,16,0,3041,0
10,1,13,0,10,5,7825,0
3,1,7,0,5,1,42,0
7,4,10,0,3,21,39,0
0,1,0,0,0,0,0,0
7,1,7,0,0,21,7,0
9,3,16,0,5,0,1583,0
10,4,15,1,5,37,93,1
31,4,46,0,3,465,259,0
1,1,1,0,4,0,1,1
2,1,2,0,2,1,2,0
30,1,88,0,0,177,887,0
2,1,2,0,0,1,2,0
10,1,10,0,2,45,10,0
35,1,35,0,0,595,35,0
38,2,102,2,16,417,1440,0
19,1,19,0,0,171,19,0
8,1,8,0,0,28,8,0
15,4,18,0,3,105,83,0
2,1,2,0,2,1,2,0
41,2,75,0,13,0,7463,0
3,2,4,0,5,1,16,0
23,4,26,0,2,253,127,0
2,1,2,0,0,1,2,0
9,2,34,0,6,30,721,1
14,1,14,0,0,91,14,0
3,1,14,0,0,3,102,0
9,1,22,0,9,18,366,0
47,1,111,0,23,677,2575,1
1,1,1,0,16,0,1,1
5,4,8,0,2,10,28,0
8,1,8,0,0,28,8,0
3,3,12,0,5,0,59,1
2,1,2,0,0,1,2,0
2,1,2,0,2,1,2,0
14,2,52,0,9,75,1409,0
4,1,4,0,0,6,4,0
3,3,4,1,3,3,13,0
3,4,9,0,4,0,44,1
23,4,26,0,3,253,127,0
13,4,18,0,3,78,73,0
6,3,10,0,0,0,50,0
8,1,8,0,0,28,8,0
27,4,33,0,2,351,151,0
5,1,15,3,12,8,191,0
7,4,10,0,3,21,39,0
2,1,2,0,0,1,2,0
18,1,18,0,0,153,18,0
7,2,9,0,7,1,70,0
7,4,10,0,3,21,39,0
12,1,18,0,7,0,517,0
6,1,12,0,8,3,114,0
1,4,2,0,0,0,5,0
7,4,11,0,2,21,43,0
17,2,79,1,7,102,1190,0
2,1,2,0,0,1,2,0
1,4,2,0,0,0,24,0
34,3,83,0,59,541,1017,0
2,1,2,0,22,1,5,0
1,1,2,0,0,0,132,1
6,1,6,0,0,15,6,0
6,1,6,0,2,15,6,0
3,1,3,0,0,3,3,0
15,1,15,0,0,105,15,0
5,4,8,0,3,10,28,0
2,1,17,0,0,1,103,0
9,4,13,0,2,36,52,0
5,1,5,0,0,10,5,0
14,3,41,3,9,17,335,0
6,1,6,0,5,15,6,0
38,1,38,0,0,703,38,0
3,1,3,0,5,3,3,0
30,1,50,0,60,67,2121,0
39,2,72,0,10,277,804,1
4,2,9,0,1,6,25,1
3,1,3,0,0,3,3,0
11,1,18,1,1,15,102,0
8,1,14,0,2,0,144,0
3,3,4,0,0,1,481,1
2,3,4,0,0,1,9,0
